;Ch1;Ch2;Ch3;Ch4;Ch5;Ch6;Ch7;Ch8;Ch9;Ch10;Ch11;Ch12;Ch13;Ch14;Ch15;Ch16;Ch17;Ch18;Ch19;Ch20;Ch21;Ch22;Ch23;Ch24;Ch25;Ch26;Ch27;Ch28;Ch29;Ch30;Ch31;Ch32
1593689661,3010345;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007;1,2096608877182007
1593689661,3050344;1,2096608877182007;0,8439223170280457;0,784787654876709;0,6096127033233643;0,45384979248046875;0,4877898693084717;0,304555743932724;0,0795646384358406;0,0008980287238955498;-0,02368231862783432;0,09906260669231415;0,31560975313186646;0,37441888451576233;0,5860912203788757;0,5211281180381775;0,7650827765464783;0,7636909484863281;0,7909832000732422;1,017828106880188;0,8891695737838745;1,0554887056350708;1,0521395206451416;1,27559494972229;1,2086206674575806;1,261535882949829;1,3204314708709717;1,2232024669647217;1,2419970035552979;1,212588906288147;1,1150256395339966;1,1141287088394165;0,7382416725158691
1593689661,3090343;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054;1,8162111043930054
1593689661,3130343;1,8162111043930054;1,6073782444000244;1,5632858276367188;1,4194284677505493;1,3077086210250854;1,4891303777694702;1,2979203462600708;1,233811855316162;1,2780581712722778;1,306592583656311;0,9978052973747253;1,446970820426941;1,2746504545211792;1,4396525621414185;1,3815791606903076;1,5770670175552368;1,3949925899505615;1,6103181838989258;1,776711344718933;1,5812671184539795;1,5905932188034058;1,6902579069137573;1,8640873432159424;1,669581413269043;1,8915767669677734;1,8638044595718384;1,7859240770339966;1,776962399482727;1,8869892358779907;1,8811818361282349;1,850064992904663;1,5286624431610107
1593689661,3170342;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621;7,061995506286621
1593689661,3210342;7,061995506286621;6,769946575164795;6,753695487976074;6,5884857177734375;6,430200099945068;6,57757568359375;6,529399394989014;6,312772750854492;6,344442367553711;6,416890621185303;6,154636383056641;6,414215087890625;6,256162643432617;6,578949928283691;6,476824760437012;6,611315727233887;6,590010643005371;6,8769941329956055;7,246328353881836;7,020013809204102;7,257425308227539;7,201508522033691;7,441669940948486;7,3646697998046875;7,414463996887207;7,380046367645264;7,3208208084106445;7,002791881561279;7,140509128570557;7,078301429748535;6,874719619750977;6,663224220275879
1593689661,3250341;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957;3,6056981086730957
1593689661,329034;3,6056981086730957;3,327552080154419;3,423088312149048;3,332054376602173;3,3531696796417236;3,5518150329589844;3,719026565551758;3,6210992336273193;3,6221466064453125;3,7122552394866943;3,7702455520629883;3,694514751434326;3,5748374462127686;3,742342948913574;3,4741625785827637;3,4376397132873535;3,180974245071411;3,0837647914886475;3,378383159637451;3,0707759857177734;3,228192090988159;3,0521392822265625;3,2185115814208984;3,211442708969116;3,181999444961548;3,0961859226226807;2,9840450286865234;3,0180716514587402;3,1021389961242676;3,07192063331604;3,0286030769348145;2,8040425777435303
1593689661,333034;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468;1,0533031225204468
1593689661,337034;1,0533031225204468;0,9387145042419434;1,1315944194793701;1,2139445543289185;1,2799283266067505;1,5831080675125122;1,6521393060684204;1,531929850578308;1,6558412313461304;1,63877272605896;1,5352565050125122;1,5382966995239258;1,1807180643081665;1,2165727615356445;0,9232798218727112;0,9275250434875488;0,7045633792877197;0,7547934055328369;0,829551637172699;0,5376749038696289;0,5877490639686584;0,5184439420700073;0,7320910096168518;0,5366011261940002;0,5710266828536987;0,45375919342041016;0,3223123550415039;0,4648633599281311;0,4527135491371155;0,500439465045929;0,463990718126297;0,467700332403183
1593689661,341034;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584;2,7623136043548584
1593689661,345034;2,7623136043548584;2,758589029312134;2,8475213050842285;2,8550665378570557;2,85894513130188;2,925624132156372;2,8992533683776855;2,5018012523651123;2,4767510890960693;2,326429605484009;2,220010757446289;2,264514684677124;1,9139899015426636;1,9270135164260864;1,7652086019515991;1,8583498001098633;1,6810976266860962;1,7780474424362183;2,010633945465088;1,7778968811035156;1,96859610080719;1,7880865335464478;1,983361840248108;1,8315938711166382;1,867897629737854;1,7019176483154297;1,6692941188812256;1,6029311418533325;1,8549070358276367;1,8099875450134277;1,9182510375976562;2,0590693950653076
1593689661,3490338;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276;0,8923929929733276
1593689661,3530338;0,8923929929733276;0,8133031725883484;0,9146860241889954;0,9444459676742554;0,9792282581329346;1,1312085390090942;1,0766273736953735;0,858379602432251;0,5828917026519775;0,7502723932266235;0,5079294443130493;0,7367550134658813;0,6805878281593323;0,7699517011642456;0,6882516741752625;0,5502864122390747;0,2631714344024658;0,22172516584396362;0,2122948169708252;0,021994270384311676;-0,06093287095427513;-0,13865718245506287;-0,04421354830265045;-0,12223689258098602;-0,1570378839969635;-0,3352961838245392;-0,30304935574531555;-0,2994946837425232;-0,21296913921833038;-0,13583283126354218;-0,0008212191169150174;-0,049078185111284256
1593689661,3570337;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416;-2,7005770206451416
1593689661,3610337;-2,7005770206451416;-2,752298593521118;-2,7662274837493896;-2,7473559379577637;-2,7197835445404053;-2,4040098190307617;-2,394904613494873;-2,519225835800171;-2,8375356197357178;-2,70108962059021;-3,1077568531036377;-2,9313528537750244;-2,999277114868164;-2,80888295173645;-2,975951910018921;-2,878511667251587;-3,0640885829925537;-3,0157394409179688;-2,943345546722412;-3,110713005065918;-3,279315710067749;-3,2901453971862793;-3,1419005393981934;-3,2304582595825195;-3,0732264518737793;-3,2153565883636475;-3,1472067832946777;-3,266641139984131;-3,2508764266967773;-3,2334251403808594;-3,368757963180542;-3,516935348510742
1593689661,3650336;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344;-7,325889587402344
1593689661,3690336;-7,325889587402344;-7,405413627624512;-7,221802711486816;-7,219322204589844;-7,200870990753174;-6,841720104217529;-6,905766487121582;-7,083682537078857;-7,255415916442871;-7,2523193359375;-7,6474432945251465;-7,634100914001465;-7,8520660400390625;-8,003520011901855;-8,246089935302734;-8,148184776306152;-8,317694664001465;-8,26223087310791;-7,933020114898682;-8,266837120056152;-8,097159385681152;-8,225669860839844;-8,1057767868042;-8,121367454528809;-8,099087715148926;-8,171525001525879;-8,10133171081543;-8,306686401367188;-8,090144157409668;-8,086285591125488;-8,139104843139648;-8,149860382080078
1593689661,3730335;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457;-11,27952766418457
1593689661,3770335;-11,27952766418457;-11,449385643005371;-11,372815132141113;-11,429295539855957;-11,343643188476562;-11,04410171508789;-11,346561431884766;-11,464012145996094;-11,676115036010742;-11,537220001220703;-11,883784294128418;-11,76346492767334;-11,880769729614258;-11,886926651000977;-12,028972625732422;-11,986639976501465;-12,315213203430176;-12,234432220458984;-12,109864234924316;-12,365391731262207;-12,333285331726074;-12,374589920043945;-12,205920219421387;-12,237250328063965;-12,146669387817383;-12,171028137207031;-12,100850105285645;-12,160665512084961;-11,952615737915039;-12,029780387878418;-11,985111236572266;-12,036035537719727
1593689661,3810334;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402;-12,519583702087402
1593689661,3850334;-12,519583702087402;-12,685687065124512;-12,617491722106934;-12,652792930603027;-12,52540111541748;-12,304560661315918;-12,404923439025879;-12,595158576965332;-12,865517616271973;-12,765538215637207;-13,070913314819336;-12,976789474487305;-13,392294883728027;-13,289088249206543;-13,512885093688965;-13,475706100463867;-13,96154499053955;-13,875571250915527;-13,923930168151855;-14,053821563720703;-14,185001373291016;-14,144822120666504;-13,917508125305176;-14,106584548950195;-13,889324188232422;-13,86527156829834;-13,680848121643066;-13,62543773651123;-13,436037063598633;-13,380402565002441;-13,2235689163208;-13,2671537399292
1593689661,3890333;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383;-12,362245559692383
1593689661,3930333;-12,362245559692383;-12,50100040435791;-12,383809089660645;-12,40529727935791;-12,273931503295898;-12,140878677368164;-12,180258750915527;-12,230083465576172;-12,458409309387207;-12,502711296081543;-12,689672470092773;-12,755765914916992;-13,125663757324219;-13,096725463867188;-13,549915313720703;-13,424460411071777;-13,982311248779297;-13,837735176086426;-13,798548698425293;-13,933582305908203;-13,854704856872559;-13,859111785888672;-13,629416465759277;-13,78954029083252;-13,59416675567627;-13,74117374420166;-13,562311172485352;-13,667726516723633;-13,386338233947754;-13,438140869140625;-13,24821949005127;-13,158697128295898
1593689661,3970332;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477;-9,738855361938477
1593689661,4010332;-9,738855361938477;-9,821353912353516;-9,795256614685059;-9,965890884399414;-9,845002174377441;-9,770722389221191;-9,874140739440918;-9,858685493469238;-10,00368881225586;-9,848522186279297;-9,979926109313965;-9,916502952575684;-9,921418190002441;-9,802810668945312;-10,034425735473633;-9,754766464233398;-10,035636901855469;-9,926312446594238;-9,711440086364746;-9,828898429870605;-9,809187889099121;-9,79502010345459;-9,649030685424805;-9,723271369934082;-9,60832405090332;-9,779190063476562;-9,6933012008667;-9,997633934020996;-9,714214324951172;-10,018575668334961;-9,990555763244629;-10,216819763183594
